country_name,country_code,year,"Agriculture, forestry, and fishing, value added (current US$)",Arable land (hectares per person),Average precipitation in depth (mm per year),Cereal production (metric tons),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Employment in agriculture (% of total employment) (modeled ILO estimate),Fertilizer consumption (kilograms per hectare of arable land)
Madagascar,MDG,1962-01-01,214882325.71611452,0.360316855956836,1513.0,1657700.0,1761.6,39.02,79.09361710557035,0.889690721649484
Madagascar,MDG,1963-01-01,214882325.71611452,0.353834306000614,1513.0,1670300.0,1758.2,39.66,79.09361710557035,1.98005115089514
Madagascar,MDG,1964-01-01,214882325.71611452,0.347451075978379,1513.0,1784510.0,1806.4,42.1,79.09361710557035,2.18020304568528
Madagascar,MDG,1965-01-01,214882325.71611452,0.341117104384927,1513.0,1714600.0,1744.9,41.91,79.09361710557035,2.72090680100756
Madagascar,MDG,1966-01-01,204138240.16722512,0.334768429797135,1513.0,1746795.0,1585.5,42.61,79.09361710557035,3.125
Madagascar,MDG,1967-01-01,218587244.23037195,0.328363822552516,1513.0,1855015.0,1652.7,44.75,79.0875421684523,3.82133995037221
Madagascar,MDG,1968-01-01,225626411.26500392,0.321890470662538,1513.0,1940490.0,1686.2,46.25,79.09361710557035,3.29113300492611
Madagascar,MDG,1969-01-01,226077751.18293095,0.316127953791654,1513.0,1989965.0,1770.3,48.59,79.0875421684523,6.29268292682927
Madagascar,MDG,1970-01-01,243039300.05995488,0.308752858774194,1513.0,2056645.0,1857.8,49.59,79.0875421684523,6.99029126213592
Madagascar,MDG,1971-01-01,258066229.35942388,0.301359700026263,1513.0,2008805.0,1792.4,49.32,79.0875421684523,6.11884057971015
Madagascar,MDG,1972-01-01,299013598.4222152,0.295431498199564,1513.0,2032600.0,1797.6,50.3,79.0875421684523,6.47320574162679
Madagascar,MDG,1973-01-01,394728079.87012887,0.288142997960496,1513.0,2021780.0,1741.8,50.86,79.0875421684523,4.23809523809524
Madagascar,MDG,1974-01-01,585126642.1898291,0.282833221877869,1513.0,2133205.0,1809.5,57.27,79.0875421684523,4.07627118644068
Madagascar,MDG,1975-01-01,693028349.287909,0.296666277313713,1513.0,2094080.0,1759.0,56.88,79.09361710557035,2.5901567944250905
Madagascar,MDG,1976-01-01,647598910.874861,0.286956060621066,1513.0,2178985.0,1847.4,58.89,79.0875421684523,3.85321100917431
Madagascar,MDG,1977-01-01,691280100.537796,0.297120979197883,1513.0,2189893.0,1695.8,57.21,79.09361710557035,3.19525173966435
Madagascar,MDG,1978-01-01,760323815.1159961,0.294955180970341,1513.0,2038310.0,1621.2,54.41,79.0875421684523,4.3132
Madagascar,MDG,1979-01-01,913607658.601002,0.288409343501365,1513.0,2162612.0,1687.5,55.05,79.09361710557035,2.93650793650794
Madagascar,MDG,1980-01-01,802443879.569399,0.282033197305983,1513.0,2237803.0,1681.8,57.02,79.0875421684523,3.46456692913386
Madagascar,MDG,1981-01-01,802443879.569399,0.275891471623431,1513.0,2133725.0,1621.7,56.25,79.09361710557035,2.734375
Madagascar,MDG,1982-01-01,278539913.8908193,0.268893959626775,1513.0,2084520.0,1593.7,56.86,79.01556120664554,6.07003891050584
Madagascar,MDG,1983-01-01,616362776.532345,0.264145928840712,1513.0,2280960.0,1729.7,60.76,79.0875421684523,5.38461538461539
Madagascar,MDG,1984-01-01,803318003.9444555,0.25852159197991,1513.0,2273900.0,1742.6,61.48,79.09361710557035,2.51908396946565
Madagascar,MDG,1985-01-01,616362776.532345,0.253998268211053,1513.0,2319560.0,1749.3,62.38,79.0875421684523,3.66037735849057
Madagascar,MDG,1986-01-01,616362776.532345,0.248676125611061,1513.0,2385058.0,1782.2,65.31,79.0875421684523,4.06217228464419
Madagascar,MDG,1987-01-01,1078181882.9959846,0.242593410456917,1513.0,2337849.0,1884.6,63.38,79.09361710557035,2.34029850746269
Madagascar,MDG,1988-01-01,963456954.1484394,0.237478255347527,1513.0,2307600.0,1823.3,63.8,79.0875421684523,3.97111111111111
Madagascar,MDG,1989-01-01,1452067688.80062,0.231525028880825,1513.0,2544675.0,1955.7,67.63,79.09361710557035,2.29483394833948
Madagascar,MDG,1990-01-01,1391293613.502115,0.225620558147104,1513.0,2581217.0,1945.3,67.62,79.0456788056965,3.99080882352941
Madagascar,MDG,1991-01-01,1391293613.502115,0.221391899729274,1513.0,2497183.9,1927.5,67.44,79.1080073630334,3.44436363636364
Madagascar,MDG,1992-01-01,1452067688.80062,0.217172739040393,1513.0,2590967.09,1934.2,67.67,79.0792268481073,2.76870503597122
Madagascar,MDG,1993-01-01,1391293613.502115,0.219741167636369,1513.0,2723977.31,1924.4,70.47,79.0242806375218,3.82172413793103
Madagascar,MDG,1994-01-01,1391293613.502115,0.213018359978992,1513.0,2517000.0,1926.3,67.44,79.0670769738712,3.8848275862069
Madagascar,MDG,1995-01-01,1341787266.10705,0.20638696488397,1513.0,2641973.75,1968.0,68.7,79.01923101079,4.32620689655172
Madagascar,MDG,1996-01-01,1648765378.96107,0.199852371120891,1513.0,2684976.82,2007.9,70.07,78.9640454394199,5.74793103448276
Madagascar,MDG,1997-01-01,1440799960.89718,0.193451803217624,1513.0,2741980.17,2000.8,70.85,78.8531786354426,3.27586206896552
Madagascar,MDG,1998-01-01,1463335416.70406,0.187225246950101,1513.0,2609983.93,1875.4,69.78,78.7675167757066,2.99206896551724
Madagascar,MDG,1999-01-01,1423671956.74575,0.18124426815002,1513.0,2755988.21,1962.3,72.3,78.6704239997891,2.7151724137931
Madagascar,MDG,2000-01-01,1429452156.91919,0.175583715954469,1513.0,2660170.0,1890.9,70.69,78.6661683761508,3.14172413793103
Madagascar,MDG,2001-01-01,1623413709.3601,0.173193833430625,1513.0,2853015.0,2020.7,73.63,78.646060324848,3.06813559322034
Madagascar,MDG,2002-01-01,1827205488.73396,0.168092001367756,1513.0,2786948.94,1967.4,71.85,81.1433826225444,2.10333559322034
Madagascar,MDG,2003-01-01,2041098073.51983,0.163237263868998,1513.0,3127724.54,2201.7,74.29,81.6375981361213,2.35962033898305
Madagascar,MDG,2004-01-01,1591364582.30528,0.158545824150216,1513.0,3389544.49,2353.2,77.91,81.9238258289484,2.2635220338983
Madagascar,MDG,2005-01-01,1802471564.47932,0.156578594860558,1513.0,3794599.2,2514.5,88.16,81.9640948597015,5.56737333333333
Madagascar,MDG,2006-01-01,1930371322.67703,0.152045706561213,1513.0,3904369.54,2565.3,90.7,80.2874424096484,2.5264499999999996
Madagascar,MDG,2007-01-01,2392606478.08685,0.147648091404799,1513.0,4024722.0,2620.1,92.54,78.4229337211051,3.21095666666667
Madagascar,MDG,2008-01-01,2901425610.03323,0.143377123893129,1513.0,4355509.0,2811.3,96.27,76.3033890084417,4.27350666666667
Madagascar,MDG,2009-01-01,2929796557.71224,0.139228710073847,1513.0,4975572.69,3183.4,103.85,75.1222039190224,2.60522333333333
Madagascar,MDG,2010-01-01,2902782421.06271,0.13523662352017296,1513.0,5159720.58,3271.6,106.3,73.3112998607655,2.97728666666667
Madagascar,MDG,2011-01-01,3355827368.09099,0.131450379672513,1513.0,4739751.99,3238.0,105.45,71.245854520315,4.20367333333333
Madagascar,MDG,2012-01-01,3242183922.05771,0.127863950029404,1513.0,5009947.0,3289.2,110.29,68.8728828523443,7.03834
Madagascar,MDG,2013-01-01,3291376768.25652,0.124433361579706,1513.0,3997774.0,3203.2,97.67,71.2428672437845,4.79991666666667
Madagascar,MDG,2014-01-01,3236606293.94334,0.12114189317643298,1513.0,4350378.47,3010.1,101.75,73.1068305698551,8.73447666666667
Madagascar,MDG,2015-01-01,2914925340.42173,0.117986202064271,1513.0,4057987.42,3057.8,98.43,74.6442782562332,7.53102333333333
Madagascar,MDG,2016-01-01,2977965956.40088,0.11494274012458001,1513.0,4138500.16,2852.1,99.82,73.9833938662978,5.98892333333333
Madagascar,MDG,2017-01-01,3234803140.13305,0.11198887577167299,1513.0,3888315.15,2750.2,97.24,73.2921060858707,12.9951866666667
Madagascar,MDG,2018-01-01,3298745521.05221,0.109111041069905,1513.0,4251342.81,2645.1,101.87,72.6270562847502,12.600906666666699
Madagascar,MDG,2019-01-01,3237902368.77263,0.106309263427764,1513.0,4136202.73,2389.0,102.83,71.7875417464592,11.945420000000002
Madagascar,MDG,2020-01-01,3222785119.6457005,0.103614215815149,1513.0,4455179.51,2468.9,103.99,71.5276652526378,10.58036
Madagascar,MDG,2021-01-01,3374988953.10191,0.10104043695543201,1513.0,4625795.26,2675.1,105.75,71.1518299929889,6.52577
Madagascar,MDG,2022-01-01,3403252327.03409,0.114452193492418,1513.0,4803368.83,2793.4,108.17,70.0664469319769,6.87724
Madagascar,MDG,2023-01-01,3574474237.83671,0.114452193492418,1513.0,4906657.915,3041.3,109.23,69.3776757908118,6.957789999999999
Mauritius,MUS,1961-01-01,129801189.00070599,0.132205765052728,2041.0,180.0,1512.6,101.86,10.75916627542398,223.255555555556
Mauritius,MUS,1962-01-01,129801189.00070599,0.129935218012734,2041.0,203.0,1780.6999999999998,97.43,10.75916627542398,250.384615384615
Mauritius,MUS,1963-01-01,176277805.63253,0.126589145884949,2041.0,147.0,1289.5,119.93,14.138932633368249,273.945054945055
Mauritius,MUS,1964-01-01,122045651.07907951,0.123577332929557,2041.0,25.0,1000.0,92.05,10.49959000163303,291.648351648352
Mauritius,MUS,1965-01-01,176277805.63253,0.122177954847278,2041.0,296.0,1644.4,125.0,14.53723762411555,247.826086956522
Mauritius,MUS,1966-01-01,129801189.00070599,0.11576287081514,2041.0,457.0,2524.9,103.58,7.635220926189236,212.280898876405
Mauritius,MUS,1967-01-01,149589025.9380495,0.119910653806462,2041.0,462.0,1723.9,123.83,14.53723762411555,234.085106382979
Mauritius,MUS,1968-01-01,129801189.00070599,0.12524846163577,2041.0,493.9999999999999,2409.8,110.59,10.75916627542398,217.69
Mauritius,MUS,1969-01-01,141251239.51328602,0.12309131529225,2041.0,1275.0,2858.7,123.88,14.68328485258,218.2
Mauritius,MUS,1970-01-01,129801189.00070599,0.121065375302663,2041.0,1435.0,2775.6,108.85,10.75916627542398,219.96
Mauritius,MUS,1971-01-01,141386900.228292,0.119156846156596,2041.0,1588.0,3592.8,113.83,14.68328485258,215.38
Mauritius,MUS,1972-01-01,168075679.92277253,0.117363591232001,2041.0,1619.0,3155.9,133.59,14.53723762411555,319.58
Mauritius,MUS,1973-01-01,150317492.51269752,0.115631132063472,2041.0,1325.0,3200.5,132.08,14.68328485258,261.64
Mauritius,MUS,1974-01-01,150317492.51269752,0.113889768370989,2041.0,2352.0,2757.3,127.42,14.68328485258,269.14
Mauritius,MUS,1975-01-01,129801189.00070599,0.110986547085202,2041.0,1690.0,2212.0,93.37,7.4076231846300296,243.858585858586
Mauritius,MUS,1976-01-01,140387112.223632,0.110313544186642,2041.0,2049.0,2784.0,134.97,14.68328485258,214.77
Mauritius,MUS,1977-01-01,142115366.80294,0.108532970688501,2041.0,1603.0,2773.4,127.71,14.68328485258,261.89
Mauritius,MUS,1978-01-01,158519618.222455,0.107123842660785,2041.0,1341.0,2501.9,133.22,14.68328485258,254.73
Mauritius,MUS,1979-01-01,194035993.042605,0.105275569330279,2041.0,1209.0,2545.3,133.52,14.68328485258,274.32
Mauritius,MUS,1980-01-01,118943944.34776801,0.103515489540277,2041.0,891.0,2454.5,99.26,12.4967891804476,266.61
Mauritius,MUS,1981-01-01,140658433.653644,0.101992734037627,2041.0,1208.0,2609.1,115.3,14.53723762411555,223.25
Mauritius,MUS,1982-01-01,140721357.915117,0.100753535693451,2041.0,1385.0,2541.3,140.13,14.68328485258,256.25
Mauritius,MUS,1983-01-01,125147357.81039101,0.099831185465378,2041.0,1340.0,3038.5,116.14,14.53723762411555,271.54
Mauritius,MUS,1984-01-01,125794065.98377001,0.0987926549636888,2041.0,3540.0,4441.7,114.2,14.68328485258,270.43
Mauritius,MUS,1985-01-01,137477891.346877,0.0979884922314723,2041.0,5025.0,4740.6,125.6,14.68328485258,279.73
Mauritius,MUS,1986-01-01,186390410.829714,0.097242210898907,2041.0,8145.0,4407.5,133.83,14.844737396218399,253.06
Mauritius,MUS,1987-01-01,228370122.975875,0.0965174571124679,2041.0,3905.0,3543.6,135.68,14.68328485258,328.42
Mauritius,MUS,1988-01-01,233670505.982225,0.0958553121576168,2041.0,3807.0,3845.5,122.17,14.68328485258,282.09
Mauritius,MUS,1989-01-01,226954287.235995,0.0941727070372696,2041.0,2415.0,3738.4,120.64,14.53723762411555,310.10101010101
Mauritius,MUS,1990-01-01,288896258.187945,0.092559797879625,2041.0,2284.0,4190.8,124.02,14.68328485258,282.989795918367
Mauritius,MUS,1991-01-01,284800407.709841,0.0906316747425406,2041.0,2130.0,3723.8,146.0,15.282142722722,284.278350515464
Mauritius,MUS,1992-01-01,322834353.945536,0.088524871339243,2041.0,2000.0,4434.6,150.09,14.4073320697148,277.479166666667
Mauritius,MUS,1993-01-01,298629988.341472,0.0856590369372702,2041.0,1816.0,4243.0,144.89,14.084426982438,276.648936170213
Mauritius,MUS,1994-01-01,308351928.443333,0.0835695145599661,2041.0,880.0,3728.8,130.07,13.7923325255091,314.064516129032
Mauritius,MUS,1995-01-01,371635505.092884,0.0819630507003832,2041.0,289.0000000000001,3853.3,134.54,14.4855327412274,346.641304347826
Mauritius,MUS,1996-01-01,400765168.750484,0.0802471966391416,2041.0,438.0,4866.7,129.09,13.0452686491793,414.582417582418
Mauritius,MUS,1997-01-01,347930898.695357,0.0783778229079217,2041.0,232.0000000000001,5043.5,137.49,12.536923244504,371.733333333333
Mauritius,MUS,1998-01-01,338896724.621915,0.0784198148775315,2041.0,259.0000000000001,5180.0,134.85,11.9043552879314,363.747252747253
Mauritius,MUS,1999-01-01,217026985.991476,0.0757274729912437,2041.0,201.0,4902.4,96.23,11.2012458353861,396.629213483146
Mauritius,MUS,2000-01-01,266042940.608752,0.0758295116663704,2041.0,623.0,8900.0,121.94,11.4293859540395,416.666666666667
Mauritius,MUS,2001-01-01,283646377.123647,0.0760687025772244,2041.0,389.0,7203.7,138.13,11.7394645295737,313.736263736264
Mauritius,MUS,2002-01-01,251332681.396435,0.0738821587868716,2041.0,295.0000000000001,7763.2,116.37,10.7990850048296,318.370786516854
Mauritius,MUS,2003-01-01,301149233.14986,0.0725252808294255,2041.0,177.0,6555.6,124.22,12.7700485716543,299.454545454545
Mauritius,MUS,2004-01-01,347111533.323779,0.0712528961845303,2041.0,369.0,6473.7,126.6,10.0636685471888,307.689655172414
Mauritius,MUS,2005-01-01,323006022.497856,0.0692039268750601,2041.0,475.0,7539.7,118.34,10.0215630690525,352.152941176471
Mauritius,MUS,2006-01-01,344864920.33715,0.0672611580588592,2041.0,452.0000000000001,7793.1,115.43,9.72331011706925,257.867469879518
Mauritius,MUS,2007-01-01,356649507.805796,0.0653420778780765,2041.0,1021.0,9453.7,104.87,9.35015601162229,282.222222222222
Mauritius,MUS,2008-01-01,407094715.82413,0.0643024271754918,2041.0,460.0,7541.0,110.04,9.14406209274012,228.775
Mauritius,MUS,2009-01-01,354257536.029637,0.0641319065053001,2041.0,112.0,8000.0,114.71,9.03874061687379,227.9625
Mauritius,MUS,2010-01-01,364307896.20717,0.0639795265515035,2041.0,327.9999999999999,6833.3,109.31,8.63009019721945,163.2
Mauritius,MUS,2011-01-01,426601453.705591,0.06228022267575,2041.0,636.0,3901.8,107.85,7.72600002533886,243.230769230769
Mauritius,MUS,2012-01-01,426755805.296591,0.0605152394890603,2041.0,1244.0,3389.6,102.77,7.66429165288443,274.845394736842
Mauritius,MUS,2013-01-01,409428143.211124,0.0595745424476558,2041.0,1278.0,3219.1,99.93,7.15095471637563,248.148266666667
Mauritius,MUS,2014-01-01,417319568.721665,0.0594667969121667,2041.0,1811.0,3765.1,103.38,7.34589085502373,313.290533333333
Mauritius,MUS,2015-01-01,368859590.320823,0.05938811240031709,2041.0,1108.0,2695.9,99.95,7.54444182703961,183.836133333333
Mauritius,MUS,2016-01-01,390074999.684175,0.0593473218927523,2041.0,767.0,3455.0,96.67,7.20684747775696,273.258
Mauritius,MUS,2017-01-01,410685085.713437,0.0592938341527741,2041.0,602.0,5234.8,95.77,6.95414664487439,257.613466666667
Mauritius,MUS,2018-01-01,377802180.088642,0.0592615068067767,2041.0,406.0,5272.7,83.33,6.203322664228011,187.1136
Mauritius,MUS,2019-01-01,390826768.036561,0.0592424080854039,2041.0,516.0,6880.0,88.44,5.58429925533764,194.871866666667
Mauritius,MUS,2020-01-01,358426919.831337,0.0592410510468289,2041.0,778.0,8942.5,70.56,5.31783306715367,150.467866666667
Mauritius,MUS,2021-01-01,376713755.566308,0.0592260809549455,2041.0,1106.0,8640.6,74.1,5.33947244608357,186.504266666667
Mauritius,MUS,2022-01-01,459907735.537209,0.0592335660008872,2041.0,823.0,9247.2,67.76,5.46743034656829,126.420266666667
Mauritius,MUS,2023-01-01,564889939.685943,0.06139773108240515,2041.0,1033.5,6318.400000000001,85.265,5.3230647361704,200.63283070175453
Rwanda,RWA,1961-01-01,137818159.8955611,0.156110235069826,1212.0,133289.99999999997,854.0,25.480000000000004,89.40739067209105,0.6130625222983985
Rwanda,RWA,1962-01-01,212583805.84341455,0.153796658846054,1212.0,241286.0,1359.1,34.89,89.40739067209105,0.4269387755102034
Rwanda,RWA,1963-01-01,102259299.42857158,0.151892208696826,1212.0,138927.0,1437.5,23.950000000000003,90.27774188558371,0.3150493253912412
Rwanda,RWA,1964-01-01,102259299.42857158,0.149932500388325,1212.0,171009.0,1361.9,23.879999999999995,90.27774188558371,0.3150493253912412
Rwanda,RWA,1965-01-01,111290040.0,0.147522354748905,1212.0,177702.0,1454.2,26.96,90.27774188558371,0.3150493253912412
Rwanda,RWA,1966-01-01,93228558.85714293,0.144819466916703,1212.0,195570.0,1070.0,29.32,89.40739067209105,0.3150493253912412
Rwanda,RWA,1967-01-01,105072005.0,0.141889812504322,1212.0,202304.0,1067.1,36.28,89.40739067209105,0.09708737864077666
Rwanda,RWA,1968-01-01,112417997.00000012,0.139155611229671,1212.0,167606.0,958.6,35.94,89.40739067209105,0.17658349328215017
Rwanda,RWA,1969-01-01,124146995.0,0.136742538920475,1212.0,170692.0,995.1,38.19,89.40739067209105,0.40340909090909083
Rwanda,RWA,1970-01-01,135500001.0,0.131133736565386,1212.0,224801.0,1122.1,40.08,90.27774188558371,0.38314176245210696
Rwanda,RWA,1971-01-01,136399195.43329895,0.136583900075219,1212.0,202435.0,1074.4,40.66,89.40739067209105,0.39285714285714324
Rwanda,RWA,1972-01-01,146788990.825688,0.147144717184773,1212.0,200886.0,1066.9,39.8,89.40739067209105,0.5330112721417066
Rwanda,RWA,1973-01-01,177426662.85360205,0.140389735715172,1212.0,204248.0,1049.1,41.75,89.40739067209105,0.5459016393442617
Rwanda,RWA,1974-01-01,182407760.93397903,0.149299499265572,1212.0,191488.0,936.0,40.67,89.40739067209105,0.6931137724550904
Rwanda,RWA,1975-01-01,281434428.481719,0.148880315851977,1212.0,219392.0,1074.8,45.19,89.40739067209105,0.408163265306122
Rwanda,RWA,1976-01-01,313877571.686829,0.147494054936057,1212.0,234042.0,1097.4,47.61,89.40739067209105,0.44571428571428573
Rwanda,RWA,1977-01-01,346901211.6348289,0.146269413940396,1212.0,251013.0,1110.1,49.6,89.40739067209105,0.41958041958042
Rwanda,RWA,1978-01-01,384186002.919925,0.144980180414925,1212.0,268321.0,1114.5,50.8,89.40739067209105,0.4109589041095889
Rwanda,RWA,1979-01-01,544002951.78121,0.14355797555121,1212.0,254496.0,1086.3,55.13,87.9308561588911,0.4026845637583891
Rwanda,RWA,1980-01-01,575270352.672922,0.141969592728467,1212.0,272570.0,1211.9,55.06,89.40739067209105,0.13157894736842124
Rwanda,RWA,1981-01-01,573196726.422653,0.140214899687547,1212.0,286273.0,1105.3,60.89,87.9308561588911,0.38709677419354804
Rwanda,RWA,1982-01-01,559854075.598372,0.13831624310673,1212.0,315917.0,1199.1,63.59,88.15006555938005,1.2658227848101298
Rwanda,RWA,1983-01-01,565280222.940189,0.136317968689541,1212.0,310385.0,1157.7,63.26,87.9308561588911,0.8695652173913038
Rwanda,RWA,1984-01-01,648260237.767059,0.134258362535892,1212.0,296475.0,1065.5,57.45,87.9308561588911,1.9512195121951201
Rwanda,RWA,1985-01-01,717746622.9309,0.130911849311122,1212.0,336601.0,1226.3,68.93,87.57045525056425,1.69286577992745
Rwanda,RWA,1986-01-01,729778863.943164,0.127681444288406,1212.0,297331.0,1243.8,63.02,89.9875862486015,1.2386091127098302
Rwanda,RWA,1987-01-01,813548586.627469,0.124750110860179,1212.0,292285.0,1282.9,63.17,90.0363662927571,2.36817102137767
Rwanda,RWA,1988-01-01,939530720.974373,0.121841468033262,1212.0,291592.0,1216.2,61.4,90.0363662927571,0.6607773851590113
Rwanda,RWA,1989-01-01,969438412.552185,0.118306859041971,1212.0,261500.0,1154.6,68.91,90.0363662927571,0.6917647058823531
Rwanda,RWA,1990-01-01,829983276.326566,0.119317067072598,1212.0,264908.0,1042.6,66.24,88.032169644766,3.39659090909091
Rwanda,RWA,1991-01-01,614248901.970793,0.116912976622985,1212.0,340704.78,1237.2,78.56,89.7462106557749,1.7988636363636399
Rwanda,RWA,1992-01-01,674400171.159045,0.114534626290434,1212.0,239687.40000000002,951.1,83.11,89.6301884384316,0.7840909090909092
Rwanda,RWA,1993-01-01,665092081.318013,0.1065011830402,1212.0,233498.11,1446.1,58.81,89.9111722844936,1.64705882352941
Rwanda,RWA,1994-01-01,375000008.181818,0.103057085380734,1212.0,130072.50999999998,1028.7,37.99,90.0785273734744,0.4329268292682924
Rwanda,RWA,1995-01-01,569161299.0616379,0.123367191165217,1212.0,142395.69999999998,1139.5,47.01,90.2289618414281,0.39157088122605366
Rwanda,RWA,1996-01-01,652314045.694544,0.111794065195914,1212.0,183428.88,1263.0,53.01,90.3265219297393,0.40000000000000036
Rwanda,RWA,1997-01-01,850993779.165793,0.103156086247772,1212.0,223433.0,1129.1,56.87,90.2234337123418,0.5
Rwanda,RWA,1998-01-01,905498676.313331,0.101464039473966,1212.0,194226.0,972.6,63.05,89.900954272237,0.3658536585365848
Rwanda,RWA,1999-01-01,680474834.694299,0.106284898511422,1212.0,179004.0,824.8,68.03,89.6645680982429,0.3464203233256349
Rwanda,RWA,2000-01-01,645166476.604083,0.121744387675036,1212.0,239705.0,848.3,75.13,89.1615391263906,0.2999999999999998
Rwanda,RWA,2001-01-01,625261043.373479,0.132736517770886,1212.0,284708.4,913.0,73.72,88.585819502754,0.2727272727272734
Rwanda,RWA,2002-01-01,593628585.348696,0.132854295979372,1212.0,308447.0,1028.4,90.48,87.7143116160061,2.19444444444444
Rwanda,RWA,2003-01-01,706374537.575211,0.130315161219885,1212.0,297669.0,941.9,82.32,87.2758928150282,2.18856121537087
Rwanda,RWA,2004-01-01,805519564.151986,0.127143000375191,1212.0,318944.0,959.3,81.56,86.4341508511004,1.8153434433541502
Rwanda,RWA,2005-01-01,990915713.884665,0.124136785484566,1212.0,413314.0,1183.6,87.58,85.3946998453536,3.02491103202847
Rwanda,RWA,2006-01-01,996802091.061196,0.121192621423285,1212.0,370523.0,1137.9,89.97,84.2830665016066,3.44809228039042
Rwanda,RWA,2007-01-01,1061119704.18042,0.11832543746642,1212.0,356292.0,1015.0,90.48,83.2123494240805,7.80884955752212
Rwanda,RWA,2008-01-01,1283594426.94113,0.115459908331769,1212.0,406100.0,1266.5,91.71,81.7977448993455,9.49911660777385
Rwanda,RWA,2009-01-01,1438907048.14675,0.115104401083373,1212.0,557568.47,1734.1,104.07,80.7115919476539,1.2469775474956801
Rwanda,RWA,2010-01-01,1489203307.35346,0.114755892215916,1212.0,676547.9,1965.8000000000002,99.14,79.4556783776758,0.07939189189189211
Rwanda,RWA,2011-01-01,1641170359.97445,0.114434514281758,1212.0,775438.56,2089.4,106.37,78.0697892732404,0.09421487603305767
Rwanda,RWA,2012-01-01,1895734772.91289,0.114036130154837,1212.0,808340.12,2113.5,116.62,76.6136745852104,4.72411336032389
Rwanda,RWA,2013-01-01,1948759727.4200602,0.113671806687616,1212.0,932107.27,2129.0,120.93,72.9237003191419,10.4768358445678
Rwanda,RWA,2014-01-01,2034062371.252,0.113244832247623,1212.0,582270.0,1408.0,97.24,68.452540615627,11.2665501165501
Rwanda,RWA,2015-01-01,2048879395.09315,0.110652711824771,1212.0,612865.0,1428.8,100.32,63.5928033269143,17.6088121118012
Rwanda,RWA,2016-01-01,2187096580.57177,0.108061097811821,1212.0,662566.51,1446.7,102.45,58.5853121142539,8.77207298136646
Rwanda,RWA,2017-01-01,2437699702.23231,0.105637900485656,1212.0,685611.43,1387.1,106.03,53.0782445550883,17.3949650892164
Rwanda,RWA,2018-01-01,2373114722.0499,0.0988949708183763,1212.0,711445.6,1441.4,111.58,50.0974313419911,14.9253036437247
Rwanda,RWA,2019-01-01,2438360297.79268,0.0932991852053791,1212.0,732107.12,1443.2,114.9,47.2697101203958,25.0389093959731
Rwanda,RWA,2020-01-01,2712076513.18063,0.0929599841173589,1212.0,751906.56,1473.6,116.33,50.1424164763227,29.098048740326
Rwanda,RWA,2021-01-01,2664409838.3937,0.0949738155603111,1212.0,809832.0,1519.0,122.56,56.2465550713085,23.9011825922422
Rwanda,RWA,2022-01-01,3313989687.6498,0.093966899838835,1212.0,807219.18,1510.7,123.19,55.2733289991941,29.0564648375907
Rwanda,RWA,2023-01-01,3813912409.85226,0.093966899838835,1212.0,779562.8700000001,1492.15,119.75999999999999,54.7897074346423,29.07725678895835
Seychelles,SYC,1961-01-01,8013467.146166066,0.0233160017720161,2330.0,793502.5,1246.8000000000002,310.27,62.21033549172475,646.0
Seychelles,SYC,1962-01-01,8013467.146166066,0.0227055992007629,2330.0,793502.5,1246.8000000000002,333.28,62.21033549172475,646.0
Seychelles,SYC,1963-01-01,8013467.146166066,0.0221356472463255,2330.0,793502.5,1246.8000000000002,308.75,62.21033549172475,646.0
Seychelles,SYC,1964-01-01,8013467.146166066,0.0215880143344415,2330.0,793502.5,1246.8000000000002,372.77,62.21033549172475,646.0
Seychelles,SYC,1965-01-01,8013467.146166066,0.0210526315789474,2330.0,793502.5,1246.8000000000002,334.15,62.21033549172475,646.0
Seychelles,SYC,1966-01-01,8013467.146166066,0.0205343025524138,2330.0,793502.5,1246.8000000000002,385.15,62.21033549172475,646.0
Seychelles,SYC,1967-01-01,8013467.146166066,0.0200356634809962,2330.0,793502.5,1246.8000000000002,473.95000000000005,62.21033549172475,646.0
Seychelles,SYC,1968-01-01,8013467.146166066,0.0195564594985724,2330.0,793502.5,1246.8000000000002,517.03,62.21033549172475,646.0
Seychelles,SYC,1969-01-01,8013467.146166066,0.0190967249116776,2330.0,793502.5,1246.8000000000002,334.38,62.21033549172475,646.0
Seychelles,SYC,1970-01-01,8013467.146166066,0.0186567164179104,2330.0,793502.5,1246.8000000000002,312.16,62.21033549172475,646.0
Seychelles,SYC,1971-01-01,8013467.146166066,0.0182832068744858,2330.0,793502.5,1246.8000000000002,278.53,62.21033549172475,646.0
Seychelles,SYC,1972-01-01,8013467.146166066,0.0178479001945421,2330.0,793502.5,1246.8000000000002,344.26,62.21033549172475,646.0
Seychelles,SYC,1973-01-01,8013467.146166066,0.0175771637488575,2330.0,793502.5,1246.8000000000002,306.07,62.21033549172475,646.0
Seychelles,SYC,1974-01-01,8013467.146166066,0.0172601273797401,2330.0,793502.5,1246.8000000000002,286.2,62.21033549172475,646.0
Seychelles,SYC,1975-01-01,8013467.146166066,0.0168656817108548,2330.0,793502.5,1246.8000000000002,250.57,62.21033549172475,646.0
Seychelles,SYC,1976-01-01,4741549.368011329,0.016527832870554,2330.0,793502.5,1246.8000000000002,247.1,62.21033549172475,646.0
